source_id,title,url,method,status,raw_path,captured_at,error
SRC-robotics-185,A Survey of Embodied Artificial Intelligence Data Engineering,https://airs.cuhk.edu.cn/sites/default/files/2025-06/Survey_Arxiv.pdf,pdf-download,ok,raw/robotics-embodied-ai/documents/SRC-robotics-185-eai-data-engineering-survey.pdf,2026-06-23T12:53:25+00:00,PDF captured and pdftotext sidecar generated
SRC-robotics-186,Technology Transfer of Open-Source Data Infrastructure for Embodied AI The AIRSPEED Case,https://airs.cuhk.edu.cn/sites/default/files/2026-05/TechnologyTransferofOpen-SourceDataInfrastructureforEmbodiedAITheAIRSPEEDCase.pdf,pdf-download,ok,raw/robotics-embodied-ai/documents/SRC-robotics-186-airspeed-technology-transfer-report.pdf,2026-06-23T12:53:25+00:00,PDF captured and pdftotext sidecar generated
SRC-robotics-187,开源数据平台 AIRSPEED 技术转移报告,https://airs.cuhk.edu.cn/sites/default/files/2026-05/TechnologyTransferofOpen-SourceDataInfrastructureforEmbodiedAITheAIRSPEEDCase-CN.pdf,pdf-download,ok,raw/robotics-embodied-ai/documents/SRC-robotics-187-airspeed-technology-transfer-report-cn.pdf,2026-06-23T12:53:25+00:00,PDF captured and pdftotext sidecar generated
SRC-robotics-188,AIRSPEED GitHub README,https://github.com/airs-cuhk/airspeed,direct-download,ok,raw/robotics-embodied-ai/documents/SRC-robotics-188-airspeed-github-readme.md,2026-06-23T12:53:25+00:00,README downloaded from raw.githubusercontent.com and registered against GitHub repository
SRC-robotics-189,Dora 1.0 official website,https://dora-rs.ai/,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-189-dora-1-0-official-website.md,2026-06-23T13:01:56+00:00,Error: Timed out fetching page after 10s
SRC-robotics-190,Dora guides and support matrix,https://www.dora-rs.ai/docs/guides/,defuddle,failed,raw/robotics-embodied-ai/documents/SRC-robotics-190-dora-guides-and-support-matrix.md,2026-06-23T13:03:59+00:00,Error: fetch failed; fallback HTML download failed: HTTP Error 404: Not Found
SRC-robotics-191,Dora GitHub README,https://raw.githubusercontent.com/dora-rs/dora/main/README.md,direct-download,ok,raw/robotics-embodied-ai/documents/SRC-robotics-191-dora-github-readme.md,2026-06-23T13:01:56+00:00,
SRC-robotics-192,Dora PyPI package dora-rs,https://pypi.org/project/dora-rs/,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-192-dora-pypi-package-dora-rs.md,2026-06-23T13:01:56+00:00,
SRC-robotics-193,Dora GitHub release v0.5.0,https://github.com/dora-rs/dora/releases/tag/v0.5.0,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-193-dora-github-release-v0-5-0.md,2026-06-23T13:06:21+00:00,Error: Timed out fetching page after 10s
SRC-robotics-194,DORA Dataflow-Oriented Robotic Architecture paper,https://arxiv.org/abs/2602.13252,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-194-dora-dataflow-oriented-robotic-architecture-paper.md,2026-06-23T13:01:56+00:00,
SRC-robotics-195,Dora robotic dataflow benchmark repository,https://github.com/dora-rs/dora-benchmark,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-195-dora-robotic-dataflow-benchmark-repository.md,2026-06-23T13:01:56+00:00,
SRC-robotics-196,ROS 2 releases official documentation,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Releases.rst,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-196-ros-2-releases-official-documentation.md,2026-06-23T13:01:56+00:00,Error: Timed out fetching page after 10s
SRC-robotics-197,ROS 2 nodes official documentation,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Concepts/Basic/About-Nodes.rst,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-197-ros-2-nodes-official-documentation.md,2026-06-23T13:01:56+00:00,Error: Timed out fetching page after 10s
SRC-robotics-198,ROS 2 QoS official documentation,https://raw.githubusercontent.com/ros2/ros2_documentation/rolling/source/Concepts/Intermediate/About-Quality-of-Service-Settings.rst,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-198-ros-2-qos-official-documentation.md,2026-06-23T13:01:56+00:00,Error: Timed out fetching page after 10s
SRC-robotics-199,ROS 2 Design Architecture and Uses in the Wild,https://arxiv.org/abs/2211.07752,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-199-ros-2-design-architecture-and-uses-in-the-wild.md,2026-06-23T13:01:56+00:00,
SRC-robotics-200,"Sense, Imagine, Act: Multimodal World Models for Robotic Control",https://arxiv.org/abs/2305.04750,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-200-sense-imagine-act-multimodal-world-models-for-robotic-control.md,2026-06-29T03:29:07+00:00,
SRC-robotics-201,MUVO: A Multimodal World Model for Autonomous Driving with Geometric Representations,https://arxiv.org/abs/2311.11762,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-201-muvo-a-multimodal-world-model-for-autonomous-driving-with-geometric-representati.md,2026-06-29T03:29:07+00:00,
SRC-robotics-202,Copilot4D: Learning Unsupervised World Models for Autonomous Driving via Discrete Diffusion,https://arxiv.org/abs/2311.01017,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-202-copilot4d-learning-unsupervised-world-models-for-autonomous-driving-via-discrete.md,2026-06-29T03:29:07+00:00,
SRC-robotics-203,OccWorld: Learning a 3D Occupancy World Model for Autonomous Driving,https://arxiv.org/abs/2311.16038,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-203-occworld-learning-a-3d-occupancy-world-model-for-autonomous-driving.md,2026-06-29T03:29:07+00:00,
SRC-robotics-204,LidarDM: Generative LiDAR Simulation in a Generated World,https://arxiv.org/abs/2404.02903,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-204-lidardm-generative-lidar-simulation-in-a-generated-world.md,2026-06-29T03:29:07+00:00,
SRC-robotics-205,OccSora: 4D Occupancy Generation Models as World Simulators for Autonomous Driving,https://arxiv.org/abs/2405.20337,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-205-occsora-4d-occupancy-generation-models-as-world-simulators-for-autonomous-drivin.md,2026-06-29T03:29:07+00:00,
SRC-robotics-206,BEVWorld: A Multimodal World Model for Autonomous Driving via Unified BEV Latent Space,https://arxiv.org/abs/2407.05679,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-206-bevworld-a-multimodal-world-model-for-autonomous-driving-via-unified-bev-latent.md,2026-06-29T03:29:07+00:00,
SRC-robotics-207,Drive-OccWorld: 4D Pre-trained World Model for Autonomous Driving,https://arxiv.org/abs/2408.14197,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-207-drive-occworld-4d-pre-trained-world-model-for-autonomous-driving.md,2026-06-29T03:29:07+00:00,
SRC-robotics-208,DFIT-OccWorld: An Efficient Occupancy World Model via Decoupled Dynamic Flow and Image-assisted Training,https://arxiv.org/abs/2412.13772,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-208-dfit-occworld-an-efficient-occupancy-world-model-via-decoupled-dynamic-flow-and.md,2026-06-29T03:29:07+00:00,
SRC-robotics-209,OccLLaMA: An Occupancy-Language-Action Generative World Model for Autonomous Driving,https://arxiv.org/abs/2409.03272,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-209-occllama-an-occupancy-language-action-generative-world-model-for-autonomous-driv.md,2026-06-29T03:29:07+00:00,
SRC-robotics-210,AD-L-JEPA: Self-Supervised Spatial World Models from LiDAR for Autonomous Driving,https://arxiv.org/abs/2501.04969,defuddle,fallback_html,raw/robotics-embodied-ai/documents/SRC-robotics-210-ad-l-jepa-self-supervised-spatial-world-models-from-lidar-for-autonomous-driving.md,2026-06-29T03:29:07+00:00,Error: Timed out fetching page after 10s
SRC-robotics-211,RoboOccWorld: Benchmarking 3D Occupancy World Models for Robots,https://arxiv.org/abs/2507.05138,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-211-robooccworld-benchmarking-3d-occupancy-world-models-for-robots.md,2026-06-29T03:29:07+00:00,
SRC-robotics-212,LiSTAR: LiDAR Spatial-Temporal Aggregation and Rendering for Ray-Centric World Models,https://arxiv.org/abs/2503.03659,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-212-listar-lidar-spatial-temporal-aggregation-and-rendering-for-ray-centric-world-mo.md,2026-06-29T03:29:07+00:00,
SRC-robotics-213,World Models for Autonomous Navigation of Terrestrial Robots from LIDAR Observations,https://arxiv.org/abs/2512.03429,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-213-world-models-for-autonomous-navigation-of-terrestrial-robots-from-lidar-observat.md,2026-06-29T03:29:07+00:00,
SRC-robotics-214,AD-LiST-JEPA: Joint Embedding Predictive Architecture for Spatial-Temporal World Modeling in Autonomous Driving,https://arxiv.org/abs/2602.12540,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-214-ad-list-jepa-joint-embedding-predictive-architecture-for-spatial-temporal-world.md,2026-06-29T03:29:07+00:00,
SRC-robotics-215,HERMES++: A Self-Supervised Framework for Simultaneous 3D Scene Understanding and Generation,https://arxiv.org/abs/2604.11325,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-215-hermes-a-self-supervised-framework-for-simultaneous-3d-scene-understanding-and-g.md,2026-06-29T03:29:07+00:00,
SRC-robotics-216,GEM: Generating LiDAR World Models with Deformable Mamba,https://arxiv.org/abs/2605.20574,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-216-gem-generating-lidar-world-models-with-deformable-mamba.md,2026-06-29T03:29:07+00:00,
SRC-robotics-217,UniDriveDreamer: Unified Latent Anchoring for Multimodal Driving World Models,https://arxiv.org/abs/2606.04125,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-217-unidrivedreamer-unified-latent-anchoring-for-multimodal-driving-world-models.md,2026-06-29T03:29:07+00:00,
SRC-robotics-233,HapMorph: A Pneumatic Framework for Multi-Dimensional Haptic Property Rendering,https://arxiv.org/abs/2509.05433,defuddle,ok,raw/robotics-embodied-ai/documents/SRC-robotics-233-hapmorph-a-pneumatic-framework-for-multi-dimensional-haptic-property-rendering.md,2026-07-05T01:11:35+00:00,
